row_id,text,batch_id
train_03997,"eans Picayune gives the following as authentic : ""You are fond of cracking jokes at the expense of Arkansas ; now here is one on your State, absolutely true. I got it from an eye witness. The district court, in one of your northern parishes was in session ? 'twas the last day of court ; time, after dinner. Lawyers and others had dined and were sitting out before the hotel, and a long, lank, unsophisticated countryman came up and unceremonious ly made himself one of 'em, and remark ed : 'Gentlemen, I wish you would go on with this court, for I want to go home ? I left Betsy a looking out.' 'Ah !' said one of the lawyers, 'and pray, sir, what detains you at court V 'Why, sir, said the countryman, I'm fotched here as a jury , and they say t1 at if I go home they will have to find me, and they moun't do that as I live a good piece. 'What jury are you on V asked a lawyer. ?What jury V 'Yes, what jury. Grand or traverse jury V Grand or travisjurv ! dad-fetched if 1 know.' ?Well/ said the lawyer, 'did the judge charge you V ? 'Well, squire,' said he, 'the little fellow that sits up in the pulpit and kinder bos ses it over the crowd, gin us a talk, but 1 don't know whether he charged anything or not.' The crowd broke up in a roar of laughter, and the sheriff called court.' A Sad Event. The New York Mirror of Saturday re lates the following pathetic account of the death of a young lady : Miss Anna M. Laehaise, daughter of James M. Laehaise, of this city, died on board the Arago on the 3d inst., after a short illness from brain lever, aged 19 years. This young lady was engaged to be married to a gentleman of this city, im mediately on her arrival, and the bridal wreath was bespoken. To-day, the flow ers that were to have adorned her nup tials are strewn upon the bridal bed ol death! She was buried in her wedding robes this morning. The delay in the arrival of the steamer caused some anxiety among those who had friends on board ; and there was one w ho watched at the wharf until midnight on Friday ; and when the good news was telegraphed : ? ""the Arago is below"" ? he went home to his friends inexpressibly happy. The next morning, on going ear ly to the ship to welcome the bride of his heart, he found that ""the soul of his soul's idol"" had just departed. The cold cask-1 et was there, but the beautiful jewel was | gon<*. It is a sad thing, at best, to fix one's affections on these lovely, yet per ishable beings, whose brittle hold on life? ""Is like the spider's thread, That breaks at every breeze."" Grand Lodge of Virginia. ? The m<?st worshipful Grand Lodge of Virginia (Ma sons) held its annual meeting in Rich mond, commencing on Monday night last, and adjourned on Wednesday night. During its session the following officers were elected : M. R. John S. Caldwell, of Fredericks burg, Grand Master. R. W. Dr. Powhatan B. Starke, of Petersburg, Deputy Gran",batch_34
train_03998,"d story is told of a tall, raw-boned fellow, who went into a market house at; Boston ? perhaps the Quincy ? and see ing a large hog on exhibition, was might ily struck with it. ??I swear, said he, ""that's a great hog. | I swear I never saw a finer looking one in my life. I swear ! what short legs he's got. I swear ? "" '?Look here, friend,"" said a little dry looking individual, trotting up, ""yod musn't swear so."" ""I swear I should like to know why?' said the hard swearer, with an ominous look. ""Because,"" said the little man, ""swea ring is agin the law, and I shall have to commit you !"" drawing himself np. ""Are you a justice of the peace V in quired the swearer. . ? . - ""Yes sir,"" was .the reply.' ""Well, I swear,"" said the proiane one, [ ""I am more astonished at ihat than 1 was; about the hog !"" . * ?_ Flatterit. ? 'You flatter me,' said a thin exquisite the 01 Her day, ""to a yotrrtg lady who w^as praising the beauty of hi# moustache.^' ""For heaven sake, ma'ain,"" interposed an old skipper, ""don't ma",batch_34
train_03999,"Ky.) Kagle of Thurs day last contains the particulars of a shocking outrage committed in the town of Manchester, Adams County Ohio by a free negro man, upon the wife of a Mr. Morris, while the latter was absent from home. The negro broke into Mr, Morris' house, and accomplished his villainy alter a desperate struggle with the unhappy woman, \^ho fractured her own jaw.it is stated, in attempting to release the negro's : hold upon her throat by biting him. The Eagle says : The tiegro then escaped from the house ap.d went home to his wife, leaving .Mrs. Morris in little better than a dying condi tion. Her screams meanwhile had at tracted assistance, and the negro's wounds 'soon led to his detection, which excited rotense indignation in connection with two other outrages of a similar nature be fore attributed to him. lie was found in bed, with his face badly scratched and bleeding, ju?t as described by his victim. ; The excited crowd took him forthwith before day, to an island in the Ohio river, just above the town, where thev hung him up to a tree, but the rope breaking, i he revived, lie then acknowledged the infernal deed, and would have been hung up again, but for the interposition of some of the less excited in the crowd, whose l counsel prevailed, and the negro was ac coitlingly taken to West Union, lodged in jail, and chained to prevent his escape. During Monday night, Mr. Morris reached home from Cincinnati. On Tues day morning, a crowd of men, with John Dougherty, (a btolher of Mrs. Morris) at their head, left Manchester for the county seat, where they broke open the jail, hurst ing olf the locks, with hammers and axes. On reaching the room where the negro was, Dougherty with one blow from his axe broke the chain, and then raised the axe to cleave the negro's skull, but the arin of the infuriated man was caught, and the negro was saved for a dilForent drath. lie was taken again to the island, anil hung upon the limb ot a tree about *?*> feet high. On his way from jail, and even i under his gallows, the negro cursed and |swoie terribly, and vowed, if he should get off alive, he would kill Mrs. Morris at *ight. After hanging until he was dead, liis body was cut down, and, with the ch;iin still fastened to him, deposited in a box, and buried in the island. Widow's \n Kansas. ? The following"" interesting sketch is from a private letter of a Georgian emigrant, to the Savannah C O 1 Republican t ""But there is another interesting sub ject out here, and that is woman. I would not, for the world, say anything against the dear creatures that is not strict ly true ; and wlien 1 say that one-fourth of the women are ""grass widows,""' it is so. Here is a bit of romance in real life: ""A young gentleman (call him A.) from South Carolina, got acquainted with i ""Miss"" 1>., (a grass-widow, with two husbands living,) fell in love, and they were engaged to be married. Business calls him away, ami in the meantime C., gets acquainted, falls in love, and is enga ged to A. 's betrothed, and'shortly alter wards they are married. On the day af ter the marriage, A., returns, but takes things very coolly. At the end of three ",batch_34
train_04000,"lloquy took place between the census marshal! and a native of Germany : ??Who lives here V* '?Yaw."" ""What's your name ?"" ??Sharmany on the Rhine."" ??What'* your father's name ?"" ??Nix for stah."" ?'When did you arrive in Albany ?' ??Mil a steamboat. ' ""Got any children V ""Yaw ? fwo barrels mil krout.' ""How long have you resided in this house V ?'Two rooms and der basement.' ??Who owns the building ?' *'I pay nothing. Hans pay the *sun? twice a month.' ??Where did you live last year ?* ??Across the red store as \ou come up ni der market in your right hand permit, dtr pump vat pelong to der blackamit sfiop.' ' ?/ . * ? A boarder at one ol like botefe was re cently observed to shed tear* whfM* the. ehcese was passed. Upon being ?t""cked the cause of this agitation, he 'replied, that the cheese was'a very *mo/mg fi^ht ?' A 'bright child' asked its iuottu^u.wtiere rhe should e<r wj^n he die rt. 'To heaven i trust,' said thtf mother. *Shat1 1 have anyVhir.g to eaf there ?' 'Ye*, love, yoj fill be ied with the bread of life.* ? \V rll I hope they'll put lots of butter ou it/ concluded the youngster. The aims of a pretty girl, wound light Iv around your neck, ha* beeu",batch_34
train_04001,"'28, 470 moro than in November 1855. The Fairmont True Virginian recom mend? Martinsburg as the seat of the next democratic convention to nominate for the Hoard of public works. Dr. Francis T. Stribling lias consented to resume the position of Superintendent of the Staunton Lunatic Asylum, whose duties he has hilheito filled with the most | commendable fidelity and gratifying suc cess. Peter Nassua, a colored man, now a resident of Woodstock, Va., has reached ! the extraordinary age of 126 years, and is doubtless the oldest living man in this country. About eighty slaves, who were set free [by the will of the late James H. Terrell, of Albemarle county, have gone to Nor folk to embark for Liberia. A llranch Bank of the 'Old Dominion' has been established at Pearisburg, Giles county, and w ill be in operation by the I st of January nex'. Mrs. Francis Lear, widow of the laie C<?|. Tobias Lear, Private Secretary of General Washington, died at Washing ton on Tuesday 2d inst. Hon. Fayette McMullin has purchased a farm in Pettis county, Missouri, where, it is said, he intends to locate. \V. N. McVeigh has been rleeted Pre sident of the Hank of the Old Dominion at Alexandria, in place of Win. Fowle, resigned. The Catholic Church and several ad joining buildings in Norfolk were entirely consumed by fire at an early hour on Monday morning, 8th inst. . The Bank of Rockbridge will be estab lished in a lew months as a genuine Hank of discount, deposite and circulation, in Lexington. j A trotting match, the distance sixty-six miles, from Georgetown to Leeaburg and back, for $200 a side, came off the other day. The winning horse reached L",batch_34
train_04002,"citizens of Morgan town, died very suddenly at his residence in that place, on Thursday night, the 4lh, Irom an attack of apoplexy. A Convention, representing the Dem ocracy ol the Eleventh District, was held in Par kersburg on the Gih, and on th? twentieth ballot Albert (*. Jenkins, Esq., ol Cabell, was nominated to Congress. Daniel Shyer's Sumac Mills, in Alex andria, were burnt down on Wednesday evening 3rd inst. , loss $6,000. The ci ty, at the name time, lost property to the amount of ? 1 ,300. The hotel ol Mr. Samuel Dickson. near the White Sulphur (Va.) Springs, was burned on Wednesday night ol last week, together nith a great portion oflus furni ture. The President has dismist-ed Clarke, the Indian agent in Kansas, and appointed Isaac Winston, ofCulpeper County, Va., in his place. It is staled that a portion of In former congregation and others, are about to *>rect a UP* church lot the Rev. Dudley A. T;*ng, in Philadelphia, and t'lat over $20 000 have already been subscribed. The Zanesville (Ohio) Courier of Thursday mentions the arrest of an frisl* man named Pefsr Ward for putting? the baby of /'at rick li kite in the fire. Th? man was held under $1,000 bail, failing lo give which lie was sent to jail. Some villains entered t? church at Gog ginsville, Va., the other night and tore up the Bible ! * The London Times congratulates itself on the idea, (fiat hereafter, them will be but two p.triies in the country? the Black Republicans and the Democrats ? and, thai, ultimately, the Black Republicans must prevail. Congmiivnal So initial uui. ? A Con vention, representing the Democratic par ty ol the Llevenh District of Vs., was held iu Parkersburg on the Gih inst., ai.<) nominated for Congress Alfred U. Jenk ins. The district is now represented by Hup. John 8. Carlisle, A'tnerieiN. - C/rynterftit Xott t.?T w^ity dollar the Bank of Ike I'djlry, payable tat tCfamUS n ,? are in. cftCcufwMMi in vauous 1 fftt rts of the State. , . . ( * A jf?ung man named Cdmnnd McDer- "" milt, was killed on S^turJay night last, at New ",batch_34
train_04003,"er annum, to be p.iid before the year expires. JOHN II. ZITTLE, EDITOR AND PROPRIETOR. $2 per annum, to be paid before the year expires. .family Kcuj5pa|)cr--Dcuoteir to ?eneral Intelligence, ^VbDcrtising, literature, illoralitg, ^Igriailturc, ^Vrts an& Sticittcs, itlavkcis, fcc. VOL. VIII. SHEPHE RDSTOWN, JEFFERSO",batch_34
train_04004,"my *ay through one of the principal streets i of IN. York. I accidentally discoveted a beauti ful bractdet, Using where it was in immi nent danger ot' being crushed beneath the I ct l of those who passed ? an accident which I prevented, however, at the peril of my fingers, which came near being ground beneith the leet ot a stout Uiber Man. It w as evidently ol superior work manship, the design representing a coiled serpent, a copy tiom one o( thosy that have tor aces slumbered within the ruins of that ill-fated city, Pompeii, Carefully 1 deposited it within the folds of my wal let,i!tlening its examination until 1 should leach my place of destination; there, upon closer inspection, 1 discovered the initial# K. 3, beautifully inscribed upon the inner limns. Already, in my imagination, 1 beheld its fair owner; and during the day, whenever I had occasion to raise the lid ol my desk, where I had deposited it, it* little ruby eyes would glare at me, as though it were endowed with vitality, remember, once or twice, of withdrawing inv hand, when I had been searching tor some article within the desk, a* though it Nveie really the poisonous rep'ile it repre sented. . , .... Undoubtedly, thought I, its loss will be noticed in some of ihe morning papers; and then 1 shall hate the privilege of re storing it to its fair owner with my own hand*. I even brraine posse*s*il of a de sire to Ik hold her whose arm it had graced. The morrow came, but the papers bore no clue to me missing property. Again, hut with the same result; another day, am 1 had nearly relinquished thr hope, when I discovered the hing nought-fur paragraph, which read as follows : ? On the morning <<f the 7th, a gold bracelet, representing a serpent. On the inteiior the ini'ials K. J. Whoever will return the same lo ii? owner, No, 1 I t _ sireet will he rewarded/' 1 resolved to defer my *i?it until even in"", as 1 had engagements that required iny tia.e during the day. Thai day was to me a? it has often appeared to others, when some event is about to transpire o* more than ordinary interest. 1 he old story of lengthened hours, etc.; but why this interest ? I had nothing to expect, surely. 1 would restore the property; she would acknowledge her obligation?, per haps olfer to remunerate me. God lor 1 . it i ; and the interview would close with a formal ??Good evening."" 1 anticipate. Evening came. My business had con fined me somewhat later than usual; ;n drcd, it was nearly ten o clock before 1 was readv for my departure, and hao i not been for those long, weary hours, I would have deferred my visit another day . In halt ati hour. I was set down in street, where I soon found the number. The building was one of those structures of earlier days that once held claims to magnificence, r.n unmistakeable a.r ol neatness surrounded it. 1 ascended ilo broad flight of step*, and rang ihe bell. 1 heard its"" iinklings. as tl ev died away in hollow murmurs and awoke echoes with in hall and corridor. Footsteps? then ihe turning of a key within ihe lock, and the door was opened. I had been seated but a moment, when she, whom 1 at once judged to he the ow l,er of ihe bracelet, entered, followed by an elderlv gentleman, whom I soon learned to be her father. All the forms my imagination had previously conjured, scarcely equalled hers, in point of beauty. 1 arose, and staled the nljcct ol my vi-tl apologizing for inv intrusion at so late an hour, and was received by both parties with a grace and dignity that 1 seldom meet She expressed her thanks for the favor 1 had conferred, as the artcle was prized by her, not for its intrinsic value, hi t as a gift. Vi nversation then turned upon other subjects, in all of which she partook with an aptn ss that betrayed a cultivated mind. Whenever our eyes met, 1 thought 1 could detect, in their lowering expres sion, something more than the mere in terest the circumstances of our meeting would elicit. 1 was aware that several times, in the course ot our conversation, my feelings had betrayed themselves. I iried to smother ihe love that had already taken possession of my heart, thinking that the fact of our being strangers was sufficient to close every avenue, by which 1 mi^ht endeavor to prolong our intimacy. Notwithsta",batch_34
train_04005,"ily history, they will perhaps, be appropriate here, llo began business life an clerk in one of the oldest estab lished houses then in the city; where, by industry anil a faithful attention to the in terests of his employers, he soon secured an equal footing as one of the firm; grad ually accumulating wealth, until he had acquired a sufficiency that warranted re- J tirement. About thin time he met will) a loss in the death of his wife, the period of j which dated from the birth of an only child, named Ellen, w hom I have intro duced. Succeeding the death of his wife came reverses in fortune, and he was bare ly able, by close management, to secure a competency for the remainder of his day*. In his opulence, he had rot neglected, with a lavish hand, to bestow upon his child moie than Was necessary t? qualify her for any station in life. I would not weary you with a long re- ( cital of all that transpired; suffice to say,| iliat my visus lapsed into frequency . The love that I would have smothered, bi t now cherished, rendered me happy in the knowledge that it was returned. 1 found in her all that heart could w ish, and we lived only in the presence of each oili er, setting in the sunlight of a gbnous fu ture. An evening came, when I was startled with t i i e announcement that her father had received intelligence from England ihat required his presence there immediately, land she would accompany him. So sud den had been the determination, that but two days remaineJ ere their departure. During that time 1 remainad with them as much as my business wouM ailow. The evening belore thew departure came; but a few short hours remained. Shall 1 tiJl you of th?* vows that were uttered 1 of the fee I i hi!* 'hat willed up iu broken-heart jgushings? of the thoughts that spoke, not iu word*, bui in the moistened cheek and quivering lip ? of the final 4go?d-bye' that found no utterance, and how 1 watch ed the departing vessel until 1 could see it no longer ? Alone, I suw not the crowd which sur rounded me. Their busy hum fell upon my ears like tl>e low mui tourings ol a dis jtanlFea. 1 reached my room ? was it unmanly ? sought r< lief in tears. At times, 1 attributed my grief to weak ness; reason told me it was unfounded, and 1 would endeavor to control myself. 1 had always ridiculed the idea of presentiments, imagining them but the emanations of a diseased mind; but now I lelt them, and wondered that 1 should viehl to iheir influence. That evening I visited the place rendered desolate by thr absence of tier w hose memory I still lov? ; and as 1 g.-tZ' d upon ihe sp?>t remUrrd jdear by a trifling incident that resulted in such sweet association, the presentiment came. Iu vain did I summon all my en ergies to the rescue; it rushed over nu mind as a ",batch_34
train_04006,"rn. I sought se clusion, and for that purpose It ft the city i for a quiet village on lie sea-shore, where, a? a stranger, 1 coulu find the solitude 1 <*?? desired, intending to remain until near ly the lime they should arrive. Solitude 1 found, but it brought no reiiel"". Week# had parsed since my arrival, and the ex pected lime was near at hand. Through all the gloom that surrounded me. 1 tlill lo kcd forward w ith a degree of hope. One mjihi 1 was roused from my sleep | bv the tolling of the vld church b? 11, ming led wiih the sounds of hurrying feel; rais ing a sasl , 1 peered forth uro a storin that shook the building to its foundation, 'lere and il ere 1 deserted a lantern, ns it passed huritedly onward toward the beach. A few moments, and I mingled with the crowd. Strong arms had prece ded me; and there, upon the damp earth, side by side, lay ihe few that had been rescued from a watery grave. At a distance that rendered all efforts at | assistance oseless, one solitary light be trayed ihe location of the stranded ves sel. At in:ervals, above the roar of the element*, we could hear their shrieks for help. Soon the solitary light was missed and the sounds of their voices a ere heard nj n ore. Conveyances had arrived for tfie remo val of the bodies. I saw them lifted, one , by one. The feeble light of the lanterns, and the howling storm, rendered the scene more terrible. I remember they were J raising a female form; the drooping of an arm by the side, and the crash came. It was no dream; would to God il were. I saw its basalisk eye?, and they pierced my soul like a t",batch_34
train_04007,"nd child ! A Thrilling Dear Story. Life Saved by a Do*. ? A correspon dent of the Lewirburg Kra, writing from N icholas County, Va., gives an incident o f a most exciting nature, which occurred there on the 6th iust. W in. C. 13 a r ueit went on a hunting expedition, carrying a dog with him. After being out a short time lie shot a Urge bear, breaking his back and rendering his hinder lwnbs use less. He then advanced on tbe animal ? knife in ham! ? 10 dispatch him. 1 he letter s;>yfl : ? The spot where the htar wn? shot, is | on the mountain side, immediately above il-ie decayed trunk of a fallen tree. No sooner had Mr. B. mounted the log in reach of the bear, w hen he was tripped up, falling prostrate, his head down the | lull, his Ieg9 resting on the log. The j jbeai then drew him up and commenced I gnaw ing and biting ai an increased r^piil rate. iMr. B. knowing his dangerous sit- , uation, U It that something for the better must be did. liaising hiinsell partially up. in a sitting posture, his right arm .-till grasping Ins knile, with which he, aimed at the head of the bear several el-, feetive I lows ; one, however, missing his mark, inflicting a deep horizontal gash in Ins right leg, above the knee. So soon as the bear, eager for revenge, discovered this mistake, caught the wound in his | jaws, tearing it horribly. Ffallv, Mr B. succeeded in disengaging himsell. ; while the bear very ni^h exhausted, re- j treaicd several yards down the mountain steep, where from the effects of the shot and cuts, instantly expired. Mr. B., ft ?lit'g his almost helpless condition, and fast growing weak from loss of blood, re vived in I is weak state, to prove more than conquerer, reloaded bis gun the fourth time, dragged himself down the hill, and shot hi* antagonist the second time, the bear being some moments dead. No further danger being possible from this source, Mr. Barnelt was mail# to re flect upon his situation ? a distance of lour 'miles from any neighboring house, almost dying ? beyond the reach of human aid , I reflecting thus, a happy thought occurred to Ins mind, which was, to rend from the bosom of his new linen, a strip containing the buttons, which ho ciimsoned in his own blood, bound it around the neck of I the dog, and endeavored, through genile means, to persuade him to leave him, and . go tome *nd give the alarm. 1 he dog { ntvauced a few paces, and returned to his master licking his wounds, ami how ling most piteously. Mr. B. then took a[ piece off his ,4i unting shirt,"" attached it to the neck of the dog, also, and proceed ed to strike him, which he had refrained' from doing, until he found it strictly ne cessary to save his life. I his, the sec- j ond lime, he was successful. Mr. B. ) fearing his dog would not go directly j J home, dragged himself up the mountain,} ' in order to gain the summit, where, should | the dog fail, he might be heard halloo more plainly. The dog, however, was ; faithful, gave the alarm, but would not return, on account of the company going a contrary direction from his master. In ihe meantime, a Mr. John Butlman, tra ced the dog up a mountain stream, whence he bad come. A'riiving at the top, he distinctly heard 11 irne t halloo ? procured) the assistance of bis friends, made haste J to the spot, and conveyed Mr. B. to his home, almost insensible. ",batch_34
train_04008," Dtml nor . Hive . ? Tlie young gill whose singular jresioraiion to life lias been previously re-: f corded, is Mill living. Having hail an ' opportunity of inquiring into this verv rematkahle a tfa i r , say? the Biimingham (Kng.) D.nly Post, we are enabled to give the following particulars : ? i The giil ? hose name is Amelia Hines, is 12 or 13 years of age, am) tesided with ? er parents: in Bridge street, Nuneaton, England, and dwindling away under some unaccountable complaint, about three weeks ago, she, as her friends imagined, died. The aorpse was then removed to ?another room. The bodv was rigid and !CV cold. It was washed and laid out with the usual deathly accompaniments, penny pieces being placed over the eyes, and the coffin was ordered. For more than 48 hours the supposed corpse lay beneath ihe winding sheet, w hen it happened that her grandfather, a very agfd man, came from Leamington to the neighborhood of Nuneaton. On go ing with a female relaiive to see tie corpse, ihe old man removed one of the copper coins, and, although the eyes re mained closed, he fancied he saw a move-, menl bei.eath ihe lid. Th",batch_34
train_04009,"y was then removed to a war mer room, am! the existence ol lile soon became apparent, lJv degrees, animation was restored, a loud snetze placing the fart of her being a living subject beyond a I doubt. When speech w as restored, the <z i r I described everything t:i ""? t had ta ken place Irom the time of her supposed death. She knew who closed I.er eyes and placed "".he coppers thereon. She al so heard the order given for her c?flin, as , she by in her death clothes. At first. on her r. sloration, she refused all sustenance, ami on some alimt til br ing lorced upon her. she became Ingl tl il ly excited ; and, though in a Mate ol ex treme debility, it required great lorce to hold her. Since that period her conduct has been very strange. She entertain."", a wish to destroy her father and mother ; and on one occasion, when they were a> leep, in the same room with hers* 1 f she arose from her bed in the dead of the night, went down stairs lor a light, ami having first destroyed, by burning, gome needlework, which she knew her mother ""set great store' upon, she set fire to the curtains, and then retired to bed, Irom which it was thought impos-ible shecouul have moved. In fact, so mysterious ?as the origin of the fire that her parents were at a loss to account for it, until the girl herself con fessed having been the cause. She now lies in such a state that she can ntithei be culled alive nor dead, the former slate be ing only ascertained by a can ful exami nation ol her pulse. Were it not thai there is no motive for deception, and the parents being creditable people, we shouM imagine there was some rme in this vers extraordinary atT.nr, which is causing considerable excitement in Nuneaton and the neighborhood. THE HUNGARIAN FA Tit I'll. Jin Incident in the burning of the Jutt/ ia. BY MUS. F. M. BOTHERSON. O'er the bright waters sped the ship, While the calm azure sky Looked peacefully and stilly down, From its fair home on high, Smiling, to see amid the depths, How beautiful ami bright lis mirrored semblance slumbered there, In waves of liquid light. O'er the bright waters sped the ship, And happy hearts were the i e , For tones ol mirth and minstrelsy Float out upon the i.ir ; The ringing I a n <* h from childhood s heart, The cheerful, bird-like sirain. Re echoed by the goyous group ? Ah! ne'er to sound again. Fire! fire! ? the words tnng fearfully; They checked the mirth and song; They paled e'en manhood's chec k and broW, Appalled his heart so strong, Louder and fiercer grew the torn* ; >'ast swept each wreathing ll mie, Like fiendish, hissing serpent tongues, They madly onward came. Wild rose the cry from pa'lid lif>s, And words ol staik despair Rang on t from many a hopeless heart, Fioiii many a pleading pr:?yer ; No hope ? no hope ? a mortal s hand These terrors may not stay, And onward the defiant wave, W ings its cons",batch_34
train_04010," smoothed each silken trees, An<i wiih some fond and loving word Kach cherished o;ie did hies.*-; Then gathering up the mighty strength Of lave in that dark hour. He gave each tremor j: little form Unto the sea's dark power. That mother left her weeping band, And sought an ocean grave, Fir*t ? first ? that she might never know There conflicts with the wave ; Might not bear with her to death's stream The hunting agony, That wreathed each young, despairing face Upon the surging sea. They clustered round hirr ? little har.ds Clung uildlv ?o his own ? Beneath ihe blue of yonder heaven, W as e'er sueh sorrow known As his, when to the deep-toned sea. He give each childish form. Throbbing wiih young, unsullied lite, With love's rich f",batch_34
train_04011,"ie heard f j'Cti an?in?h'd ei \ ; lie s uv the londl\ ci-erished form I ' ? * a i lone and b- Iplcs* by : lit ?? ? * > a f s t his box - de>p-*iring lone ; lie knew if, at >' uting It a u . Whose golden ruiN i ;?d gleamed so ott Around a brow most lair. !Ie bore within his clasping arms, A i 1 1 tie ch< rub form; Smiles wreathed i:s h ap j? v face, Amid life's fearful storm; The last ol if i a t bright household, now, Together they will go. O'er i he cold waters oi death's stream, Whose waves so Ja. kly flow. ()pp Li?s upon 1 1 1 n t b::hv brow, I >ii?* \v dd and l<*..r ! i I \nd far beuea.il the crcsti-d wave S.id e\es are !?i??e(l to Death, death, li ough mighty he thy hand Thou in a \ M not it ud the gr?sp, 1 ' I : ?? I (olds around that little lorm, \\ nil such a Lov in j el isj). I'ale ?leeprr* amid ocean's depths. United household ban I ! A? imp ye parsed away, to seek, 'Dial tar, misierions land. Nave vp not met in joy fulness, ( )n thai celestial shore, Where foaming ami wt lining sea, Assail thee never more Moan on, thou restless, surging sea, Aye, sound the r< qui? ni tone, In Rudder numbers, mournlully. l or so much brightness gone ; And murmur ing shell, w 1 1 h plaintive note, Atmne thy sadde",batch_34
train_04012," I lor ol ilie I'ark (N. \ .j liank ami a cousin to' Judge I'diiiond*, h.? \ in a letter lo the' New \ <?i U I'oM, t)i ii he lectntiy slept lit : j the same bet) with Hume, li e lamou* j 'spiritualist iiirti in in . and that the follow ing IS hill ?if Ills night's rXj?t'M? n? e : A?, since Mr. Huiio's accession to rank arid fortune, anecdotes respecting hi in set* (ii t<? be a pjif I herewith send you an experience of my own With that gentleman thai occurred November 25, On the evening of thai (Jay I hit) attended a spiritual circle (Veld Ht the lioii^e of a (mini, at Havens wood, L. I., ?it which Mr. 1 1 nine was the medium.! ami during whieh ?11 the well known phe nomena which occur m I ih presence had ' ri? #? 11 witnessed and felt hv U^. In the breaking up of the meeting, find* i injj tliut Hume and myself were hilietied upon the same gditlemen, (a neutral liieud.) I proposed to Hume to allow me to ltedoun with him when he went to S'ed, Ii i mi hour or tw ??. ,t- | was told thai 1 -oine enrtoii*. n anih station might he ex pert! I. Accordingly. tikm"" i 0 my eoat oid ' or'*, 1 esconcfd i n \ - ? I < i|ong?ide o| 1 1. im under the hi d-i loihcs, lit-t locking 'the door and ! <-"" i'n / i4 ?i !ow s i . u t lers, and ascertaining that we were the ?< |e occupat is of : e ro' rn. Neither i I (nine nor m\ ?< ll iu.ii e?er eh |?l in Ihe j house lielore. I Almost i(iiini*t!i<itt 1 v alter the light was pxtingirtslu d, ! Iif >.r(l rap- ;<!) around me ? on tin* lloor. on the on th<? head (board, on the pillow, in fad e\er\ where, | i he sounds varied in inn n>ity from ligl?U I tops on the pillow to 1< mkI , resounding blows on the floor :i n < 1 w:d!s. I ?*ked I many questions and received intelligent i answers by means of these rap*. 1 saw, jhI-o, in various parts of (he room, nebu-j loos looking and wandering lijjht"", now and then crossed by daik. irregular shad ows. Soon I felt soft and penile touches, as if hv a human band, upon the top and ; back of my head, followed quickly by the 1 pla",batch_34
train_04013,"wers to many 'questions upon llie closed lid. His hand j fi ll soft and w arm. Still another spirit now ra ne, ami stepped upon the bed, and began walking over it, feeling to me as if n child had climbed up and ua? H^lk'n<.' over us, stepping carefully over us and between us, but not upon us, the b?-d clothes being indented at each foot fall. In a few moment?, howevrr, the spirit lay down on the outside of the bed, and on us both, pressing with all the weight, and precisely in the fame min-; ner as a living child might have dope. The spirits then wished me good night by the raps and apparently retired. The w hole occupied fiboul half an hour, and during die whole tune Hume and 1 hj on our ba<k? covered to the chin by the be?J clothe?, arid touchirg each r ther the entire length of our per son. from shoulders lo heels, and during it al! Hume did not stir in the least, and made uo muscular movement, otli< r than thai taus(d by bit brejthing. It is hard to bring out of the",batch_34
